Año;Autoridad Portuaria;Operacion;Transito;Graneles líquidos;Graneles sólidos;Mercancía general convencional;Mercancía general en contenedor;Mercancía general;Pesca;Avituallamiento;Tráfico interior;TRÁFICO TOTAL;;;
1993;Cartagena;Embarque;Incluido tránsito;2.924.917;146.479;38.908;187.724;226.632;0;105.854;0;3.403.882;;;
1993;Cartagena;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1993;Castellón;Desembarque;Incluido tránsito;4.258.718;343.551;45.517;16.887;62.404;15.876;0;0;4.680.549;;;
1993;Castellón;Embarque;Incluido tránsito;1.722.551;138.106;191.197;176.402;367.599;0;23.722;0;2.251.978;;;
1993;Castellón;Transbordo;Incluido tránsito;0;0;1.878;0;1.878;0;0;0;1.878;;;
1993;Ceuta;Desembarque;Incluido tránsito;2.525.330;55.429;596.686;29.356;626.042;378;0;0;3.207.179;;;
1993;Ceuta;Embarque;Incluido tránsito;223.907;237;334.746;5.089;339.835;0;761.123;0;1.325.102;;;
1993;Ceuta;Transbordo;Incluido tránsito;0;0;63;0;63;0;0;0;63;;;
1993;Ferrol-San Cibrao;Desembarque;Incluido tránsito;330.210;3.540.475;56.174;0;56.174;858;0;0;3.927.717;;;
1993;Ferrol-San Cibrao;Embarque;Incluido tránsito;34.354;664.473;195.295;0;195.295;0;12.117;249;906.488;;;
1993;Ferrol-San Cibrao;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1993;Gijón;Desembarque;Incluido tránsito;1.226.569;9.937.276;35.403;12.964;48.367;6.005;0;625;11.218.842;;;
1993;Gijón;Embarque;Incluido tránsito;29.616;925.210;279.922;58.725;338.647;0;100.519;67.728;1.461.720;;;
1993;Gijón;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1993;Huelva;Desembarque;Incluido tránsito;5.428.575;2.338.528;3.781;0;3.781;12.046;0;128;7.783.058;;;
1993;Huelva;Embarque;Incluido tránsito;2.235.828;781.035;256.925;0;256.925;0;53.295;0;3.327.083;;;
1993;Huelva;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1993;Las Palmas;Desembarque;Incluido tránsito;2.817.999;616.605;810.430;1.668.413;2.478.843;61.575;0;0;5.975.022;;;
1993;Las Palmas;Embarque;Incluido tránsito;118.736;34.021;952.699;751.498;1.704.197;0;1.414.007;0;3.270.961;;;
1993;Las Palmas;Transbordo;Incluido tránsito;0;0;11.044;0;11.044;0;0;0;11.044;;;
1993;Marín y Ría de Pontevedra;Desembarque;Incluido tránsito;8.477;494.025;64.260;2.262;66.522;6.551;0;0;575.575;;;
1993;Marín y Ría de Pontevedra;Embarque;Incluido tránsito;0;8.760;210.476;12.803;223.279;0;52.486;0;284.525;;;
1993;Marín y Ría de Pontevedra;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1993;Melilla;Desembarque;Incluido tránsito;49.305;36.128;397.086;77.800;474.886;0;0;0;560.319;;;
1993;Melilla;Embarque;Incluido tránsito;0;0;180.911;11.937;192.848;0;19.485;0;212.333;;;
1993;Melilla;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1993;Motril;Desembarque;Incluido tránsito;636.312;354.671;65.331;0;65.331;3.035;0;0;1.059.349;;;
1993;Motril;Embarque;Incluido tránsito;11.240;100.097;115.507;0;115.507;0;25.606;0;252.450;;;
1993;Motril;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1993;Málaga;Desembarque;Incluido tránsito;6.456.245;968.742;144.913;7.381;152.294;7.419;0;0;7.584.700;;;
1993;Málaga;Embarque;Incluido tránsito;53.479;236.290;485.671;45.121;530.792;0;100.790;0;921.351;;;
1993;Málaga;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1993;Pasaia;Desembarque;Incluido tránsito;579.894;2.095.788;405.930;0;405.930;13.412;0;0;3.095.024;;;
1993;Pasaia;Embarque;Incluido tránsito;12.240;196.710;912.357;0;912.357;0;76.182;0;1.197.489;;;
1993;Pasaia;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1993;Santa Cruz de Tenerife;Desembarque;Incluido tránsito;4.518.816;675.575;1.017.437;1.163.080;2.180.517;3.505;0;0;7.378.413;;;
1993;Santa Cruz de Tenerife;Embarque;Incluido tránsito;2.440.900;70.846;1.000.632;492.603;1.493.235;0;814.135;0;4.819.116;;;
1993;Santa Cruz de Tenerife;Transbordo;Incluido tránsito;4.040;61.771;5.861;0;5.861;0;0;0;71.672;;;
1993;Santander;Desembarque;Incluido tránsito;594.603;1.852.527;333.378;1.639;335.017;7.273;0;0;2.789.420;;;
1993;Santander;Embarque;Incluido tránsito;30.109;519.530;399.548;1.284;400.832;0;52.442;0;1.002.913;;;
1993;Santander;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1993;Sevilla;Desembarque;Incluido tránsito;148.917;1.576.813;91.271;76.602;167.873;2.416;0;0;1.896.019;;;
1993;Sevilla;Embarque;Incluido tránsito;48.463;456.159;95.902;169.012;264.914;0;12.100;0;781.636;;;
1993;Sevilla;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1993;Tarragona;Desembarque;Incluido tránsito;11.639.112;5.859.756;42.793;68.760;111.553;12.106;0;0;17.622.527;;;
1993;Tarragona;Embarque;Incluido tránsito;4.594.678;869.179;222.183;297.933;520.116;0;207.627;0;6.191.600;;;
1993;Tarragona;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1993;Valencia;Desembarque;Incluido tránsito;853.137;1.977.245;1.511.902;1.522.657;3.034.559;5.454;0;0;5.870.395;;;
1993;Valencia;Embarque;Incluido tránsito;323.694;536.074;935.330;2.699.914;3.635.244;0;152.187;0;4.647.199;;;
1993;Valencia;Transbordo;Incluido tránsito;0;3.485;0;0;0;0;0;0;3.485;;;
1993;Vigo;Desembarque;Incluido tránsito;739.432;409.308;369.514;370.527;740.041;80.837;0;31.473;2.001.091;;;
1993;Vigo;Embarque;Incluido tránsito;3.332;0;584.975;355.970;940.945;0;247.133;78.766;1.270.176;;;
1993;Vigo;Transbordo;Incluido tránsito;0;0;187;0;187;0;0;0;187;;;
1993;Vilagarcía;Desembarque;Incluido tránsito;110.653;273.995;41.825;0;41.825;2.047;0;0;428.520;;;
1993;Vilagarcía;Embarque;Incluido tránsito;6.708;0;37.781;0;37.781;0;7.969;82.353;134.811;;;
1993;Vilagarcía;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1994;A Coruña;Desembarque;Incluido tránsito;5.284.249;2.277.762;65.033;0;65.033;61.517;0;0;7.688.561;;;
1994;A Coruña;Embarque;Incluido tránsito;2.931.112;415.131;95.907;0;95.907;0;292.754;297.230;4.032.134;;;
1994;A Coruña;Transbordo;Incluido tránsito;26.658;0;0;0;0;0;0;0;26.658;;;
1994;Alicante;Desembarque;Incluido tránsito;226.769;597.678;91.451;130.123;221.574;21.452;0;0;1.067.473;;;
1994;Alicante;Embarque;Incluido tránsito;0;695.990;79.457;320.237;399.694;0;29.685;0;1.125.369;;;
1994;Alicante;Transbordo;Incluido tránsito;0;12.526;0;0;0;0;0;0;12.526;;;
1994;Almería;Desembarque;Incluido tránsito;2.406;1.337.702;122.568;472;123.040;12.653;0;0;1.475.801;;;
1994;Almería;Embarque;Incluido tránsito;0;4.514.280;176.999;9.638;186.637;0;44.208;0;4.745.125;;;
1994;Almería;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1994;Avilés;Desembarque;Incluido tránsito;378.978;1.161.449;146.770;0;146.770;17.823;0;0;1.705.020;;;
1994;Avilés;Embarque;Incluido tránsito;244.256;600.500;1.439.620;239;1.439.859;0;54.291;0;2.338.906;;;
1994;Avilés;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1994;Bahía de Algeciras;Desembarque;Incluido tránsito;10.189.831;2.083.158;1.112.555;4.578.248;5.690.803;13.386;0;530;17.977.708;;;
1994;Bahía de Algeciras;Embarque;Incluido tránsito;8.105.770;25.868;1.402.111;4.825.343;6.227.454;0;1.590.875;838.748;16.788.715;;;
1994;Bahía de Algeciras;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1994;Bahía de Cádiz;Desembarque;Incluido tránsito;231.659;411.785;666.452;202.254;868.706;33.669;0;0;1.545.819;;;
1994;Bahía de Cádiz;Embarque;Incluido tránsito;72.123;758.453;1.038.835;487.517;1.526.352;0;221.873;38.205;2.617.006;;;
1994;Bahía de Cádiz;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1994;Baleares;Desembarque;Incluido tránsito;1.279.948;1.051.378;1.954.118;911.927;2.866.045;3.359;0;0;5.200.730;;;
1994;Baleares;Embarque;Incluido tránsito;0;74.757;877.706;221.347;1.099.053;0;58.532;0;1.232.342;;;
1994;Baleares;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1994;Barcelona;Desembarque;Incluido tránsito;7.810.249;2.131.780;943.855;2.529.578;3.473.433;9.751;0;0;13.425.213;;;
1994;Barcelona;Embarque;Incluido tránsito;224.769;1.684.684;1.497.964;3.566.966;5.064.930;0;456.799;0;7.431.182;;;
1994;Barcelona;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1994;Bilbao;Desembarque;Incluido tránsito;9.914.858;5.491.945;1.268.744;1.025.648;2.294.392;36;0;1.902.587;19.603.818;;;
1994;Bilbao;Embarque;Incluido tránsito;3.628.899;916.472;1.465.651;1.752.776;3.218.427;0;139.640;1.975.465;9.878.903;;;
1994;Bilbao;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1994;Cartagena;Desembarque;Incluido tránsito;4.755.429;1.536.134;40.459;33.782;74.241;3.010;0;0;6.368.814;;;
1994;Cartagena;Embarque;Incluido tránsito;2.169.497;199.678;36.640;174.949;211.589;0;76.239;0;2.657.003;;;
1994;Cartagena;Transbordo;Incluido tránsito;0;0;397;0;397;0;0;0;397;;;
1994;Castellón;Desembarque;Incluido tránsito;4.647.496;412.553;17.631;25.213;42.844;17.439;0;0;5.120.332;;;
1994;Castellón;Embarque;Incluido tránsito;1.975.296;108.924;273.343;245.283;518.626;0;20.243;0;2.623.089;;;
1994;Castellón;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1994;Ceuta;Desembarque;Incluido tránsito;4.150.948;58.666;567.350;66.654;634.004;385;0;0;4.844.003;;;
1994;Ceuta;Embarque;Incluido tránsito;176.842;252;332.594;11.564;344.158;0;671.653;0;1.192.905;;;
1994;Ceuta;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1994;Ferrol-San Cibrao;Desembarque;Incluido tránsito;384.880;4.410.272;130.059;0;130.059;865;0;1.208;4.927.284;;;
1994;Ferrol-San Cibrao;Embarque;Incluido tránsito;66.195;702.572;132.059;0;132.059;0;22.508;89;923.423;;;
1994;Ferrol-San Cibrao;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1994;Gijón;Desembarque;Incluido tránsito;1.323.812;9.514.827;45.215;12.932;58.147;2.780;0;317;10.899.883;;;
1994;Gijón;Embarque;Incluido tránsito;96.802;1.017.522;362.011;69.967;431.978;0;100.888;64.836;1.712.026;;;
1994;Gijón;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1994;Huelva;Desembarque;Incluido tránsito;6.243.802;3.222.939;41.252;0;41.252;10.496;0;271;9.518.760;;;
1994;Huelva;Embarque;Incluido tránsito;1.879.499;916.496;291.801;0;291.801;0;52.080;0;3.139.876;;;
1994;Huelva;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1994;Las Palmas;Desembarque;Incluido tránsito;2.974.146;662.195;998.868;1.852.541;2.851.409;71.604;0;0;6.559.354;;;
1994;Las Palmas;Embarque;Incluido tránsito;230.334;15.755;1.046.348;852.812;1.899.160;0;1.453.755;0;3.599.004;;;
1994;Las Palmas;Transbordo;Incluido tránsito;0;0;20.159;0;20.159;0;0;0;20.159;;;
1994;Marín y Ría de Pontevedra;Desembarque;Incluido tránsito;11.213;516.309;110.164;3.639;113.803;8.802;0;0;650.127;;;
1994;Marín y Ría de Pontevedra;Embarque;Incluido tránsito;0;9.574;229.164;24.445;253.609;0;65.365;0;328.548;;;
1994;Marín y Ría de Pontevedra;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1994;Melilla;Desembarque;Incluido tránsito;60.986;41.427;438.406;81.634;520.040;0;0;0;622.453;;;
1994;Melilla;Embarque;Incluido tránsito;0;0;188.251;12.569;200.820;0;7.370;0;208.190;;;
1994;Melilla;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1994;Motril;Desembarque;Incluido tránsito;665.802;518.349;70.731;0;70.731;3.164;0;0;1.258.046;;;
1994;Motril;Embarque;Incluido tránsito;5.340;132.039;69.716;0;69.716;0;24.311;0;231.406;;;
1994;Motril;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1994;Málaga;Desembarque;Incluido tránsito;7.013.993;874.549;106.240;5.590;111.830;7.329;0;0;8.007.701;;;
1994;Málaga;Embarque;Incluido tránsito;2.300;213.314;532.254;31.204;563.458;0;121.913;32;901.017;;;
1994;Málaga;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1994;Pasaia;Desembarque;Incluido tránsito;401.888;1.891.618;432.623;20;432.643;10.243;0;0;2.736.392;;;
1994;Pasaia;Embarque;Incluido tránsito;3.400;154.976;916.887;228;917.115;0;72.888;0;1.148.379;;;
1994;Pasaia;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1994;Santa Cruz de Tenerife;Desembarque;Incluido tránsito;4.756.136;766.378;1.134.854;1.317.951;2.452.805;1;0;0;7.975.320;;;
1994;Santa Cruz de Tenerife;Embarque;Incluido tránsito;2.761.199;34.436;1.119.198;542.669;1.661.867;0;978.154;0;5.435.656;;;
1994;Santa Cruz de Tenerife;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1994;Santander;Desembarque;Incluido tránsito;485.876;2.078.418;488.946;11.713;500.659;7.395;0;0;3.072.348;;;
1994;Santander;Embarque;Incluido tránsito;50.114;625.350;427.321;2.356;429.677;0;56.190;0;1.161.331;;;
1994;Santander;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1994;Sevilla;Desembarque;Incluido tránsito;256.924;1.441.094;168.465;98.897;267.362;4.762;0;0;1.970.142;;;
1994;Sevilla;Embarque;Incluido tránsito;38.692;495.571;285.573;261.471;547.044;0;25.776;0;1.107.083;;;
1994;Sevilla;Transbordo;Incluido tránsito;1.992;0;0;0;0;0;0;0;1.992;;;
1994;Tarragona;Desembarque;Incluido tránsito;11.724.327;5.944.120;69.010;74.137;143.147;12.383;0;0;17.823.977;;;
1994;Tarragona;Embarque;Incluido tránsito;4.300.661;867.734;263.990;316.727;580.717;0;187.069;0;5.936.181;;;
1994;Tarragona;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1994;Valencia;Desembarque;Incluido tránsito;992.352;2.562.598;1.826.335;1.829.991;3.656.326;4.990;0;0;7.216.266;;;
1994;Valencia;Embarque;Incluido tránsito;148.151;1.152.360;1.076.243;3.337.667;4.413.910;0;156.065;0;5.870.486;;;
1994;Valencia;Transbordo;Incluido tránsito;0;12.500;0;0;0;0;0;0;12.500;;;
1994;Vigo;Desembarque;Incluido tránsito;767.874;374.366;499.185;392.769;891.954;91.411;0;30.724;2.156.329;;;
1994;Vigo;Embarque;Incluido tránsito;3.648;0;718.859;432.816;1.151.675;0;240.327;83.537;1.479.187;;;
1994;Vigo;Transbordo;Incluido tránsito;0;0;2.032;0;2.032;0;0;0;2.032;;;
1994;Vilagarcía;Desembarque;Incluido tránsito;103.869;280.374;49.394;0;49.394;315;0;0;433.952;;;
1994;Vilagarcía;Embarque;Incluido tránsito;7.450;0;34.330;0;34.330;0;6.420;5.180;53.380;;;
1994;Vilagarcía;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1995;A Coruña;Desembarque;Incluido tránsito;5.519.604;2.908.629;53.810;0;53.810;60.790;0;0;8.542.833;;;
1995;A Coruña;Embarque;Incluido tránsito;2.451.261;438.815;129.429;0;129.429;0;287.107;357.237;3.663.849;;;
1995;A Coruña;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1995;Alicante;Desembarque;Incluido tránsito;128.390;483.415;124.770;147.877;272.647;21.586;0;0;906.038;;;
1995;Alicante;Embarque;Incluido tránsito;873;794.455;116.797;378.867;495.664;0;38.157;0;1.329.149;;;
1995;Alicante;Transbordo;Incluido tránsito;0;7.918;0;0;0;0;0;0;7.918;;;
1995;Almería;Desembarque;Incluido tránsito;0;2.061.962;158.989;86;159.075;8.417;0;0;2.229.454;;;
1995;Almería;Embarque;Incluido tránsito;0;4.692.671;233.277;1.730;235.007;0;31.616;0;4.959.294;;;
1995;Almería;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1995;Avilés;Desembarque;Incluido tránsito;512.508;1.484.373;272.082;0;272.082;17.063;0;0;2.286.026;;;
1995;Avilés;Embarque;Incluido tránsito;300.999;385.292;1.073.650;95;1.073.745;0;53.232;0;1.813.268;;;
1995;Avilés;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1995;Bahía de Algeciras;Desembarque;Incluido tránsito;10.691.825;2.120.738;1.163.700;5.773.111;6.936.811;7.346;0;0;19.756.720;;;
1995;Bahía de Algeciras;Embarque;Incluido tránsito;6.504.736;41.516;1.930.095;6.120.443;8.050.538;0;1.550.149;1.045.396;17.192.335;;;
1995;Bahía de Algeciras;Transbordo;Incluido tránsito;29.728;0;0;0;0;0;0;0;29.728;;;
1995;Bahía de Cádiz;Desembarque;Incluido tránsito;1.314.321;597.149;559.707;173.666;733.373;30.270;0;0;2.675.113;;;
1995;Bahía de Cádiz;Embarque;Incluido tránsito;3.068;766.389;799.544;403.560;1.203.104;0;230.815;44.214;2.247.590;;;
1995;Bahía de Cádiz;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1995;Baleares;Desembarque;Incluido tránsito;5.218.708;946.851;2.112.584;1.008.079;3.120.663;2.760;0;0;9.288.982;;;
1995;Baleares;Embarque;Incluido tránsito;0;175.973;887.103;248.031;1.135.134;0;49.916;0;1.361.023;;;
1995;Baleares;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1995;Barcelona;Desembarque;Incluido tránsito;7.931.135;2.878.337;1.070.448;2.902.578;3.973.026;7.746;0;0;14.790.244;;;
1995;Barcelona;Embarque;Incluido tránsito;283.956;2.236.753;1.349.842;4.078.512;5.428.354;0;553.394;0;8.502.457;;;
1995;Barcelona;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1995;Bilbao;Desembarque;Incluido tránsito;9.997.095;4.682.328;2.233.579;1.181.944;3.415.523;31;0;1.278.506;19.373.483;;;
1995;Bilbao;Embarque;Incluido tránsito;3.068.929;752.805;1.231.462;1.859.345;3.090.807;0;147.766;1.332.323;8.392.630;;;
1995;Bilbao;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1995;Cartagena;Desembarque;Incluido tránsito;5.827.578;2.016.795;48.117;56.184;104.301;3.076;0;0;7.951.750;;;
1995;Cartagena;Embarque;Incluido tránsito;2.360.116;278.417;36.929;204.395;241.324;0;87.385;0;2.967.242;;;
1995;Cartagena;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1995;Castellón;Desembarque;Incluido tránsito;4.762.488;530.791;23.185;29.336;52.521;21.209;0;0;5.367.009;;;
1995;Castellón;Embarque;Incluido tránsito;1.543.741;175.090;368.749;260.529;629.278;0;23.788;0;2.371.897;;;
1995;Castellón;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1995;Ceuta;Desembarque;Incluido tránsito;4.227.845;70.930;560.870;64.627;625.497;362;0;0;4.924.634;;;
1995;Ceuta;Embarque;Incluido tránsito;103.413;370;374.671;11.341;386.012;0;568.801;0;1.058.596;;;
1995;Ceuta;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1995;Ferrol-San Cibrao;Desembarque;Incluido tránsito;438.592;5.299.057;143.484;1.805;145.289;656;0;0;5.883.594;;;
1995;Ferrol-San Cibrao;Embarque;Incluido tránsito;56.553;804.755;127.680;736;128.416;0;22.786;0;1.012.510;;;
1995;Ferrol-San Cibrao;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1995;Gijón;Desembarque;Incluido tránsito;1.419.333;10.821.325;115.764;11.477;127.241;4.890;0;938;12.373.727;;;
1995;Gijón;Embarque;Incluido tránsito;27.857;1.021.929;354.416;71.700;426.116;0;97.545;64.392;1.637.839;;;
1995;Gijón;Transbordo;Incluido tránsito;0;0;1.740;0;1.740;0;0;0;1.740;;;
1995;Huelva;Desembarque;Incluido tránsito;6.631.236;3.579.154;174.778;0;174.778;8.527;0;0;10.393.695;;;
1995;Huelva;Embarque;Incluido tránsito;4.526.686;1.095.465;273.971;0;273.971;0;52.945;0;5.949.067;;;
1995;Huelva;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1995;Las Palmas;Desembarque;Incluido tránsito;3.208.349;743.999;1.066.707;2.003.684;3.070.391;13.913;0;0;7.036.652;;;
1995;Las Palmas;Embarque;Incluido tránsito;291.853;10.090;1.004.250;879.837;1.884.087;0;1.524.479;0;3.710.509;;;
1995;Las Palmas;Transbordo;Incluido tránsito;0;0;16.704;0;16.704;0;0;0;16.704;;;
1995;Marín y Ría de Pontevedra;Desembarque;Incluido tránsito;7.593;685.998;173.004;5.329;178.333;8.262;0;0;880.186;;;
1995;Marín y Ría de Pontevedra;Embarque;Incluido tránsito;24;17;303.310;38.620;341.930;0;70.918;0;412.889;;;
1995;Marín y Ría de Pontevedra;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1995;Melilla;Desembarque;Incluido tránsito;79.434;49.265;331.823;98.794;430.617;0;0;0;559.316;;;
1995;Melilla;Embarque;Incluido tránsito;22;0;116.533;17.724;134.257;0;449;0;134.728;;;
1995;Melilla;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1995;Motril;Desembarque;Incluido tránsito;682.624;595.367;100.583;0;100.583;4.195;0;0;1.382.769;;;
1995;Motril;Embarque;Incluido tránsito;2.413;155.265;59.707;0;59.707;0;22.097;0;239.482;;;
1995;Motril;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1995;Málaga;Desembarque;Incluido tránsito;6.889.529;1.448.546;128.627;5.486;134.113;5.071;0;0;8.477.259;;;
1995;Málaga;Embarque;Incluido tránsito;27.409;166.499;429.824;29.931;459.755;0;115.595;154;769.412;;;
1995;Málaga;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1995;Pasaia;Desembarque;Incluido tránsito;469.552;2.112.047;692.347;45;692.392;13.456;0;0;3.287.447;;;
1995;Pasaia;Embarque;Incluido tránsito;680;106.804;685.120;686;685.806;0;65.837;0;859.127;;;
1995;Pasaia;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1995;Santa Cruz de Tenerife;Desembarque;Incluido tránsito;4.844.131;844.341;1.128.458;1.510.269;2.638.727;0;0;0;8.327.199;;;
1995;Santa Cruz de Tenerife;Embarque;Incluido tránsito;2.794.388;39.391;1.128.947;674.873;1.803.820;0;983.147;0;5.620.746;;;
1995;Santa Cruz de Tenerife;Transbordo;Incluido tránsito;0;0;9.010;0;9.010;0;0;0;9.010;;;
1995;Santander;Desembarque;Incluido tránsito;501.608;2.453.142;477.196;8.664;485.860;9.209;0;0;3.449.819;;;
1995;Santander;Embarque;Incluido tránsito;56.938;691.410;436.419;6.082;442.501;0;61.697;0;1.252.546;;;
1995;Santander;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1995;Sevilla;Desembarque;Incluido tránsito;229.297;1.973.970;234.341;105.515;339.856;4.148;0;0;2.547.271;;;
1995;Sevilla;Embarque;Incluido tránsito;9.125;420.546;281.212;295.235;576.447;0;20.374;0;1.026.492;;;
1995;Sevilla;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1995;Tarragona;Desembarque;Incluido tránsito;12.139.699;6.912.181;106.184;88.763;194.947;10.148;0;0;19.256.975;;;
1995;Tarragona;Embarque;Incluido tránsito;7.934.084;741.023;239.194;314.527;553.721;0;213.479;5.993;9.448.300;;;
1995;Tarragona;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1995;Valencia;Desembarque;Incluido tránsito;1.148.450;3.161.219;2.216.021;2.685.680;4.901.701;3.579;0;0;9.214.949;;;
1995;Valencia;Embarque;Incluido tránsito;168.886;714.993;1.210.844;4.784.516;5.995.360;0;257.136;0;7.136.375;;;
1995;Valencia;Transbordo;Incluido tránsito;0;26.600;0;0;0;0;0;0;26.600;;;
1995;Vigo;Desembarque;Incluido tránsito;703.708;439.978;529.525;381.969;911.494;93.832;0;35.939;2.184.951;;;
1995;Vigo;Embarque;Incluido tránsito;0;0;698.039;434.834;1.132.873;0;254.328;76.596;1.463.797;;;
1995;Vigo;Transbordo;Incluido tránsito;0;0;944;0;944;0;0;0;944;;;
1995;Vilagarcía;Desembarque;Incluido tránsito;129.703;265.396;113.124;0;113.124;0;0;0;508.223;;;
1995;Vilagarcía;Embarque;Incluido tránsito;6.800;0;37.210;0;37.210;0;8.681;12;52.703;;;
1995;Vilagarcía;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1996;A Coruña;Desembarque;Incluido tránsito;5.696.419;2.045.883;41.238;862;42.100;54.637;0;0;7.839.039;;;
1996;A Coruña;Embarque;Incluido tránsito;2.219.967;468.666;118.327;5.711;124.038;0;241.995;434.700;3.489.366;;;
1996;A Coruña;Transbordo;Incluido tránsito;0;0;0;0;0;0;0;0;0;;;
1996;Alicante;Desembarque;Incluido tránsito;139.445;528.431;91.150;164.717;255.867;17.225;0;0;940.968;;;
1996;Alicante;Embarque;Incluido tránsito;447;873.319;95.252;455.367;550.619;0;46.310;0;1.470.695;;;
