iter	Passed	Remaining
1406	84727	5600
1407	84776	5539
1408	84832	5478
1409	84883	5418
1410	84945	5358
1411	85002	5297
1412	85063	5237
1413	85122	5177
1414	85176	5116
1415	85226	5055
1416	85289	4995
1417	85344	4935
1418	85409	4875
1419	85471	4815
1420	85526	4754
1421	85583	4694
1422	85635	4633
1423	85688	4573
1424	85746	4512
1425	85798	4452
1426	85856	4392
1427	85913	4331
1428	85976	4271
1429	86062	4212
1430	86130	4153
1431	86187	4092
1432	86242	4032
1433	86305	3972
1434	86358	3911
1435	86413	3851
1436	86473	3791
1437	86526	3730
1438	86581	3670
1439	86638	3609
1440	86694	3549
1441	86751	3489
1442	86812	3429
1443	86871	3368
1444	86931	3308
1445	86982	3248
1446	87035	3187
1447	87085	3127
1448	87138	3067
1449	87196	3006
1450	87251	2946
1451	87303	2886
1452	87355	2825
1453	87409	2765
1454	87467	2705
1455	87519	2644
1456	87573	2584
1457	87642	2524
1458	87697	2464
1459	87753	2404
1460	87804	2343
1461	87860	2283
1462	87916	2223
1463	87966	2163
1464	88022	2102
1465	88075	2042
1466	88131	1982
1467	88198	1922
1468	88257	1862
1469	88310	1802
1470	88363	1742
1471	88416	1681
1472	88473	1621
1473	88523	1561
1474	88579	1501
1475	88638	1441
1476	88690	1381
1477	88741	1320
1478	88797	1260
1479	88856	1200
1480	88909	1140
1481	88959	1080
1482	89011	1020
1483	89066	960
1484	89117	900
1485	89167	840
1486	89221	780
1487	89281	720
1488	89334	659
1489	89388	599
1490	89441	539
1491	89492	479
1492	89548	419
1493	89602	359
1494	89656	299
1495	89707	239
1496	89764	179
1497	89820	119
1498	89877	59
1499	89930	0
